,weight 1400,weight 1401,weight 1402,weight 1403,weight 1404,weight 1405,weight 1406,weight 1407,weight 1414,weight 1415,weight 1416,weight 1417,weight 1418,weight 1419,weight 1420,weight 1421,weight 1422,weight 1423,weight 1424,weight 1425,weight 1426,weight 1427,weight 1428,weight 1429,weight 1430,weight 1431,weight 1432,weight 1433,weight 1434,weight 1435,weight 1436,weight 1437,weight 1438,weight 1439,weight 1440,weight 1441,weight 1442,weight 1443,weight 1444,weight 1445,weight 1446,weight 1447,weight 1448,weight 1449,weight 1450,weight 1451,weight 1452,weight 1453,weight 1454,weight 1455,weight 1456,weight 1457,weight 1458,weight 1459,weight 1460,weight 1461,weight 1462,weight 1463,weight 1464,weight 1465,weight 1466,weight 1467,weight 1468,weight 1469,weight 1470,weight 1471,weight 1472,weight 1473,weight 1474,weight 1475,weight 1476,weight 1477,weight 1478,weight 1479,weight 1480,weight 1481,weight 1482,weight 1483,weight 1484,weight 1485,weight 1486,weight 1487,weight 1488,weight 1489,weight 1490,weight 1491,weight 1492,weight 1493,weight 1494,weight 1495
weight 1446,0.024870991752666202,0.021794290881208222,0.013689870124023056,-0.0049300477681469956,0.10710156644460202,0.08055076678740897,0.1386266673738337,0.03325210289404046,-0.0104785310973159,-0.044544596092667185,-0.10498964681277813,-0.048040233131464875,-0.015697288802782955,0.08011686461405118,0.09463863783740628,0.04581719576264941,-0.12927482268513513,-0.1377376262166191,-0.08145835244956885,-0.013275513492632392,-0.00570270269762057,0.09074260077758793,0.1056451424149341,0.03432330535943457,-0.10090240268772115,-0.017761796371314784,0.03215538152222515,0.0356808729050915,0.030805634501637643,0.02934084282414656,0.05858119525207636,0.10295202933677558,0.008576529314715082,-0.010944224601151818,0.02556252739846078,0.03953045771843081,-0.1314929245857462,-0.1435628508808373,-0.0907288794940003,-0.12019212967455112,1.0,0.4061914247798714,0.1888758448381241,-0.09198604890455601,0.01921544291537983,0.09583073589905233,0.0391002680475683,0.05414486366404693,-0.08134813678471683,-0.051216068819509665,-0.10779661897946141,0.011393030075168759,-0.07600228189362847,-0.045447416141352885,-0.024979071446921783,-0.025931206578730024,0.01745705407547646,-0.046187797566057724,-0.00449188779773748,-0.09748746819801421,0.0875360292488388,-0.044631292841437895,-0.004016904477338874,-0.01159158393732907,-0.10300876532089884,-0.1346374964712421,-0.001337564063932366,0.01076511140217078,0.0734241705893216,0.05770016418934061,-0.09040766147956486,-0.02421694448610405,-0.011380666645765385,-0.017585701629223214,-0.05385303120300859,-0.0067327287965073795,-0.03431813314407729,0.02829857550374998,0.05826120747992406,0.06949444838030483,0.04798445342147067,0.027387213690132972,0.06299460409839512,0.07201499298786619,0.10831155920138576,0.06841309867356649,0.04895765210729886,0.024136177603880135,-0.053049317300133195,0.013404759428520513
weight 1447,-0.033782757778708275,0.016094741906472494,0.06469428784026693,-0.004860208226865365,0.0258000217627247,-0.0012288124240518155,0.06111772030305734,0.0721323029337865,-0.05839596957554716,-0.008411683276108866,-0.03958855279381289,0.03137361584804403,-0.030043414812214817,0.007930145404579259,-0.07131222041894456,-0.06748259079961538,-0.09824885850363477,-0.02413065521387209,-0.02604829228829807,-0.00883488960613395,0.05121262938163804,0.06381631342561915,0.0958822204761243,0.051216903819772244,0.014465261991608518,-0.09433845805715219,-0.04732156008253489,-0.08019338859650152,0.04888916395536808,-0.027076927352084775,0.03934700566827479,0.05355387976231096,-0.03923565975871622,-0.02858565259051681,0.011056640784326105,0.0714652528325152,-0.0563627858351988,-0.10891620594696795,-0.07239834219322927,-0.11191476517308568,0.4061914247798714,1.0,0.17739166114941954,0.17913456119082302,-0.054327667920162546,0.01705883466771008,-0.15230011809038296,-0.03562380763876096,-0.05357148507737858,-0.04550395304915665,-0.06892828107514118,0.06030126573289873,-0.11261681716536596,-0.08574295160669203,-0.05688197734705388,-0.08341173215237059,0.05606132250849295,0.03907225187234285,0.015214783757420814,-0.04663493591693883,0.01852008512888138,-0.050646651516993726,0.03402991367714847,-0.026069614924475917,-0.09483575640218898,-0.06314431204364163,-0.06548110523999989,-0.024468706573257594,0.07062922830127877,0.06406796850082949,0.021414231392536842,-0.01800560493356951,0.010869047295809568,0.03368400249230954,-0.03063498933920541,-0.08223668424828112,-0.016999787321588595,-0.016642660361759865,0.01953715899491985,-0.004008541812490563,0.05117320825284014,0.07180966140538134,-0.0013865986519137389,-0.04179301616276325,0.0918339587909526,0.09401360877454042,0.10486255050046808,0.00917829958335166,-0.1045511774924978,-0.024332801078005773
weight 1448,0.01547734757608107,0.040620508100201125,0.05616648822219664,0.004580009978000738,0.04432348750413342,0.03988335696268576,0.04967818383682698,0.02694399640341867,0.0486390611473235,-0.063821334927677,0.10105458658909917,0.001108105786473366,0.015586711172056693,0.05952787351826841,-0.01130484110530678,-0.06292955279502432,-0.03562053453622756,-0.02798229654880136,-0.11886303833930419,-0.056054975536277175,-0.08137674573224356,-0.025327991229270434,0.05227967132942276,0.05960500543215928,0.07025827159479464,0.00382254846458167,-0.03880272711618188,-0.08114364680635672,0.08747187735576067,0.07482812192246546,-0.0225629281392473,0.008809064525120256,0.07569722991822836,-0.019796329840361383,-0.14562229346374836,-0.06410493091278692,-0.07053770135690146,-0.03773178841643729,-0.02483154598477184,-0.02062854729145747,0.1888758448381241,0.17739166114941954,1.0,0.4635086519652777,-0.0035611939251853947,-0.07377047715678021,-0.10676429661409922,-0.11103011503890689,-0.06711816720817224,-0.09503275695640562,-0.0421152393573899,0.01751647839713305,-0.08332337953632635,-0.12300378675551932,-0.07054269643098436,-0.027952647108333038,0.001128833346993383,0.07391647990456865,-0.003082708866234124,-0.019607423040825255,-0.08003621117819118,-0.07479519183540344,-0.03937488380310242,-0.0672630203344941,-0.042294095279546015,-0.07676539543546931,0.010300058851301556,-0.03930304406683236,0.008361415668501909,0.05754214390174789,0.03326461167333547,0.04009773824997374,-0.03109859278451433,0.005916269366201544,0.01112383972547291,-0.05718515637728748,0.057692008017056186,0.01591029762566421,0.04376013323772199,0.02572476998217747,-0.03050548203615501,0.050453676810938916,0.051393496748328535,-0.027830283529173994,0.059165227399158554,-0.026639122735421322,0.10074914129792392,0.08413356010392277,0.07720906430657992,0.02604889090695795
weight 1449,-0.02122013214943092,0.0022602834806795366,0.017405407456473527,-0.033486647099983134,-0.02750713043598113,-0.02171863765691066,0.019543658084949386,0.04277275479819246,-0.019038155789873053,-0.057601764651355865,0.050244059569122174,-0.008741906330184674,-0.008927901197755602,0.07031289668310398,-0.09899973438112826,-0.10166239207209274,0.02551416096717068,-0.01925550046622631,0.022863428799833625,-0.00785591603801173,-0.0031992647041473826,0.030594025259714955,-0.0021900286427245703,0.043799812875062905,0.1330726591232309,0.029758303201493013,0.02542522808575997,-0.023172385768694743,0.001986125979801487,-0.01991159509379521,-0.07175575006137172,-0.0010066193364550973,-0.0603324842048475,-0.13297523446236587,-0.12523305644623609,0.0008868036281201343,0.04999000318483886,-0.06280359624945848,-0.01553835572864597,-0.06483748711987623,-0.09198604890455601,0.17913456119082302,0.4635086519652777,1.0,-0.12179374234992672,-0.12317211753348309,-0.13987886542919026,-0.05975735141368172,0.043318388926726015,0.013760385486711633,-0.020881703931072696,-0.10021404350714051,-0.014076631309738597,-0.02202161906226657,0.03926012029911653,-0.05957916768782719,0.047191165551605636,0.14433251671551664,0.03305411031776152,0.03759988002756203,-0.03403465017571335,0.00858710113977682,-0.013866687567070332,-0.09543758467838569,-0.0054891629579135225,-0.023647193401548944,-0.04180287238467886,-0.08983587661684413,0.05783271013335677,-0.0162643619988791,0.10197741040978674,0.0309245317420344,-0.1101496137663008,-0.03773949768819206,0.05083149771985786,-0.05424891006181992,0.0705669326103171,-0.06861282027971008,0.01183961543935936,-0.08264054346833984,0.032375378099713054,0.04830615287314031,0.0420853817879327,-0.026122364111488633,0.049870808347240336,-0.03293204786212624,0.09494090683878559,-3.583729029894057e-05,0.023848832295797165,0.003029650307154768
weight 1450,-0.03953319831260219,-0.015171587187889125,-0.03715988013660493,-0.04032552946654506,0.026597381247468396,-0.026311440840928485,-0.06625581767128425,-0.026653179847494594,-0.032545768657964214,-0.05852273354547906,0.002503081856971281,0.023009239285996054,-0.043070114099876024,-0.026696131007231193,0.00042691666277055437,0.024089579617171286,-0.05275089531296249,0.00427211191823078,-0.09544190556393453,-0.0010344254775758652,-0.11619381751724694,-0.07730444754967836,-0.033487059042956645,0.007173735349941036,0.0421887715551826,-0.006292771797400413,0.11069171687893188,0.0430606011567772,0.03559148974066788,0.05564575275047324,0.004131960181720789,-0.019714939634961626,-0.01654829657046733,-0.06016127748816543,-0.08016377395276485,-0.11473499562736143,-0.13558267917349542,-0.06919275948338083,-0.08935211913775935,0.04235104850699695,0.01921544291537983,-0.054327667920162546,-0.0035611939251853947,-0.12179374234992672,1.0,0.47888124847702784,0.2824498428275043,0.04444667367325288,-0.008619907486858617,-0.09083828488081923,-0.005040945495213864,0.0031442874872152837,-0.01923373899339621,-0.057563153766054205,-0.03504064016962496,0.041423516500870255,-0.02725364259749586,-0.0903478703347479,0.04387608989846745,0.07367087118983832,-0.07040317617066302,-0.10234459498114776,0.09458583814878792,0.011302784975029326,0.029664957143210602,-0.010484787043441612,-0.00996067234851227,0.05323860256913754,-0.010167384345472371,-0.0609866085847868,-0.03199629136005923,-0.029809430320082295,0.16756172864179222,0.05183512807186675,-0.029370708543174452,-0.10648185163978097,0.01626158166645228,0.003845667707492556,-0.030701457171976223,0.04044862737122975,-0.12356635863594642,0.012320815495334484,-0.02202182998494605,-0.017451194520400344,0.018308486444423757,-0.06919606447481674,0.031247805105023,-0.00019394102452614792,0.005574612771714966,0.027355007430692888
weight 1451,0.02787756822319649,0.05360986386752973,0.02903721768933657,0.001653292712211031,0.00971139413975591,-0.07805714840469204,-0.10378584812272687,-0.019408013920753274,-0.07845904535055866,-0.09006723554358143,-0.04917361997731044,0.029360044945780837,0.015437425595063227,0.04013075192858753,0.029262745939228334,0.020804561695373973,-0.06411521137579156,-0.10939392595536801,-0.07040217910105553,-0.03586969740948845,-0.08812025865984771,0.011973632197574418,-0.019017674147293308,0.002361619367609431,0.004242144203622296,0.012504981392095401,0.07523436812464072,0.07476015168125791,0.04393842944399204,0.0726279056739734,-0.003723247492628252,-0.016643064917413592,-0.009714577296109477,-0.06831683191039843,-0.06548662462776382,-0.1115060530206874,-0.07080460247868009,-0.07994111577347474,-0.10899899815271644,-0.08584479331349609,0.09583073589905233,0.01705883466771008,-0.07377047715678021,-0.12317211753348309,0.47888124847702784,1.0,0.28619652327797623,0.23996052935237633,-0.01957456981561535,-0.03477452021290816,-0.14275523411867477,-0.05621976271464735,-0.00277554801944099,-0.004750411310605068,-0.001336192855973126,0.046329721548665465,-0.03768377302215126,-0.08194840085703423,0.006048692078111773,0.032885491302177654,-0.15859655451824947,-0.10351899269892678,0.028327966435060775,0.050572680236142725,0.07399124655142329,0.10335157401487899,0.04730446173391186,0.04047420444706338,0.03730448584667978,0.0024571486747912777,-0.10208683773985194,-0.06671213039095768,0.08140401322408768,-0.037276768649463145,-0.07656298092591346,-0.03337412061556894,0.014460932734517177,0.01121085157903633,0.10897611659391175,0.054448562012072696,-0.08515298498808163,0.0037662840729609072,-0.0015129822026208619,0.02378974914737486,0.1084096317475212,0.07879552594986491,0.09736874112191049,0.04597741882853229,-0.03553292627764371,-0.03272689459024842
weight 1452,0.033754477400172025,0.07130548125576122,0.004938622837100192,0.023990427946611666,-0.0037495212642212395,-0.03162966047050481,-0.026803769762843398,-0.027533009695041997,0.07153752487571276,0.03230869973972961,0.0854360079032431,0.09958941703971858,0.03471766334187651,0.040391513268829345,0.08481397704268363,0.0778997217983362,-0.0007105145816058386,-0.04589228469543325,-0.009437088289965936,-0.02229924264817827,-0.07435864042439004,0.004490837260123317,-0.028353536373329203,-0.0812453588791169,-0.07834501489162989,-0.08142578346149489,0.0034114968683120576,0.035745821080005506,-0.03763789444426009,0.013681190650277082,-0.0012994464977419454,0.008103891332978648,-0.06799222376766767,-0.15183781165360186,-0.031320572357175135,-0.07495012794543879,0.0002242166679928776,0.0489922174413821,-0.09460805377010952,-0.10123805292522686,0.0391002680475683,-0.15230011809038296,-0.10676429661409922,-0.13987886542919026,0.2824498428275043,0.28619652327797623,1.0,0.3461074474079729,-0.06254356468585835,0.01450883338292053,-0.09241184777096001,0.005195771933395476,-0.043381163171140366,-0.08671645971835494,-0.04569423691472646,0.06594855464171988,-0.06508411767939513,-0.05837762084216038,0.015027328292818116,0.040447989911640926,-0.028845280586549327,-0.016314764156126267,0.03456119882260687,-0.05722946139389131,0.0003750649947327214,-0.023332474681346898,0.12093668288414684,0.06701577621562649,-0.041903270079760226,-0.08091186279257706,-0.07628037736058181,-0.04643007680797633,0.0387640350486382,0.03759296219795545,0.0510719860930486,0.040532339724821356,-0.050135987293177045,-0.030256544758035533,0.11043676400014163,0.04972397422481777,-0.0635837265389741,-0.04913768578126321,0.07659953924409357,0.1416130182983507,-0.00926909658821094,-0.018719631347301154,-0.039588546274426144,-0.02441432807352833,0.02531170192111399,0.005700420245001272
weight 1453,0.07055565999605269,0.12967272152314407,0.08307101690341027,-0.0413484772316261,-0.05625592559552082,-0.029760840302147432,-0.030492023930750584,-0.03681974581758315,0.024794712258322138,0.07493282865384494,-0.0572348713181967,-0.026899077737476514,0.040012357745200997,0.05619579004312529,0.08491468347630571,0.09530662050806828,0.03142744545875387,-0.025868581410007915,-0.04794917113245886,-0.03661612503096431,-0.05554132739546547,0.02004495859713577,-0.02773277545056732,-0.01999880196883656,-0.009962816409299483,-0.046475297641777186,-0.044911335543169735,-0.019573164307874456,-0.08477001971231615,0.0265617986018571,-0.02272103788909511,0.07989994222586969,-0.05553910821004165,-0.0932149379414274,-0.020417568912647725,-0.08643920664107659,-0.022323785267753377,-0.046497937101760596,-0.10999697464761923,-0.11822068726186204,0.05414486366404693,-0.03562380763876096,-0.11103011503890689,-0.05975735141368172,0.04444667367325288,0.23996052935237633,0.3461074474079729,1.0,-0.03171000584051147,0.014449681008954898,-0.01902497135341657,-0.07251402514134347,0.04314932988658173,0.07146565740577873,0.018884570553871795,-0.007148812730710275,-0.1228249961133415,-0.02376449983294318,0.03239622114213196,0.03339577920636512,-0.05949802554232688,-0.039939855121860476,-0.007274348321457948,0.06002429254229781,0.07269007757106385,0.03574373671074581,0.07306013992551279,-0.00412242830033802,0.019568505530351412,0.0037650782960326396,-0.08798824093699012,-0.04448293919468058,-0.026504299145006936,-0.08672118790565195,-0.008905568981650224,-0.011290691487369149,-0.02427088344467434,0.024049738524340905,0.0637474525003703,0.0007374950911556801,-0.005180871214992616,0.037599432410046464,0.08326831363917925,-0.0008175226849151867,0.06880794188263972,0.026923649499116943,0.03183371059666072,-0.03327324608171407,-0.02090483841163448,0.07265829485088848
weight 1454,0.03539457198742498,0.02313272848609468,0.02752377093810737,-0.04668906825556559,-0.04631938330540916,0.03278590074924755,0.05548270671625307,0.06466743129845291,-0.02219505217577445,-0.027583499683513712,-0.02612056176379367,-0.033119485479044,0.06379387796501582,0.00196695202456772,-0.01804301300795767,0.007545944005336173,0.0062250786880122646,0.02673959285932277,0.0834184365187452,0.03481919452746848,0.05960222781175472,0.08361167001023687,0.01847057023962148,0.0031283000146418993,0.08828874407448901,0.008563975750633437,0.09358630659496277,0.07224544799735659,-0.08091834329575262,-0.07309979682320018,-0.020085055522430242,-0.05585277607487447,-0.09323623563339936,-0.1097693018509226,-0.10983863811440926,-0.05509220840587188,0.07181143778275778,0.020025352365077347,0.1271718946379836,0.1097962376030022,-0.08134813678471683,-0.05357148507737858,-0.06711816720817224,0.043318388926726015,-0.008619907486858617,-0.01957456981561535,-0.06254356468585835,-0.03171000584051147,1.0,0.5063466972640916,0.2560364872344265,-0.09045738409803097,-0.04537321403414108,-0.12285780014890604,-0.056471629574930134,-0.04903401306152016,0.043965713381209304,0.026273518807164435,-0.026989023328551635,0.004261413314397687,-0.03116024722041212,0.013651683106547784,-0.01550513256260141,-0.05562099725039402,0.052201197375421664,0.07320834487160408,-0.07208512319658097,-0.05652457541998707,0.008177127558861975,-0.024227055367562693,0.03128296691935192,-0.05324274369886277,0.08143207814783456,0.04871474892711248,0.031514601197417495,0.05291830928116845,0.048454995177351676,-0.02915312665512572,0.025302074740431682,0.050025404929425976,0.03048725122876202,0.007713828333752225,-0.03371461948069656,-0.024277710364575805,-0.04560046884585157,-0.05603683139738554,-0.08770278631412017,0.01096179665259819,0.11535273223953714,0.03257357057808321
weight 1455,0.03534237117577006,0.07006563104365278,0.029932642908244794,-0.05806997229955639,-0.01701936069298348,0.06552176662773754,0.08743151320542726,0.041312172119128035,-0.024781444693738885,-0.070737055934541,-0.09067557793252126,0.026163257147557458,0.10939487337199437,0.04353294295989454,0.05286255809311854,0.03240344279185091,0.010035013892762436,0.05032454974657337,0.1364868936639979,0.08310793067311253,0.04323110558834895,0.032178922398040474,-0.0635585104722672,-0.09633665572901358,0.06900663178544551,0.04865088387174469,0.04518821158076528,0.04349921484874711,-0.1329458187248732,-0.11459773618575277,-0.04681897167793781,-0.07288133089993305,-0.1318163708266686,-0.07749079811337259,-0.0979929044574526,-0.00476504088746518,0.03924991057593713,-0.016251687484893286,0.02611630472576476,-0.020789415842246268,-0.051216068819509665,-0.04550395304915665,-0.09503275695640562,0.013760385486711633,-0.09083828488081923,-0.03477452021290816,0.01450883338292053,0.014449681008954898,0.5063466972640916,1.0,0.20501865817689205,0.09764865565190282,-0.044901241404761504,-0.08329065084396452,-0.09991253792818695,-0.04844695541023942,0.07497482094795117,0.028551436478574405,-0.036572385037920596,0.038320629229730216,-0.02514019781882523,0.0330745722665585,-0.053514322029560926,-0.027310300759729206,0.05428693732972775,0.04347103838224176,-0.023709910347729127,-0.009947942960870945,0.028467693797543683,-0.010991675250993623,0.06886439547203163,0.02432506636967662,0.028594087515298336,0.0004678758431251927,-0.030191966606237366,-0.08454823157263122,-0.0015086190227121352,-0.06277306639742723,0.06889462180090061,0.0073273623921215406,0.0469784767352866,0.023743897564714542,-0.014159716745825812,0.05318404809695297,-0.1019332593483436,-0.03883154818891049,-0.10315096850426995,-0.0738748656637706,0.009708005145913136,0.012212709842713398
weight 1456,0.05214989655952385,0.002265820049360737,-0.0519086593071077,-0.02242114207609411,0.028471442867403912,0.059987721981288225,0.059311734719484,0.013647296845272007,-0.09003929158024819,-0.06686503372274898,-0.0635297629220742,-0.022815064244866616,0.08753964537370684,0.06419716913924634,-0.0659619556024043,-0.016651534781731484,-0.026976090055899862,0.08624054910121796,0.04429235982352449,0.012160773597177191,0.06390875093324024,0.0712312776669975,0.020650884854641418,0.008339253232205015,-0.059113558191795514,-0.01761175577904767,0.013686346605028698,0.08369115621449541,-0.10763324808966666,-0.02935051051250481,-0.03714513499251128,-0.10118966950858398,-0.0430699377159456,0.006824951591055629,-0.06284843729839819,-0.05679424504764907,-0.06157216138505567,-0.10135254734788335,-0.09151884441926376,-0.02145178421793371,-0.10779661897946141,-0.06892828107514118,-0.0421152393573899,-0.020881703931072696,-0.005040945495213864,-0.14275523411867477,-0.09241184777096001,-0.01902497135341657,0.2560364872344265,0.20501865817689205,1.0,0.4331438594463959,0.0017478509874843306,-0.009341140081699827,-0.08866601756340642,-0.10453259906420437,0.005032549820831026,0.052673564394205105,-0.009788862036208271,0.03827373832610693,-0.0209485919169208,-0.02588055476440958,0.007116747258201343,0.028490144952561976,0.08217861292425674,-0.002551552939244968,0.007511207056289166,-0.03723013545310951,-0.05697140251044431,0.03994015996772704,0.05434441014056421,0.003557350704896013,-0.0022614091959588857,0.051202990910136414,-0.018742044925426412,0.003800537744525921,0.005700865719485378,-0.10097355285730827,0.019673910055273934,0.01523058820879293,0.07287260462035611,0.0723405676426903,0.013053649735784609,-0.008571654753083238,0.017842465165481543,-0.06181514388071126,0.01592803264283614,-0.047878006197942934,0.07172681349275248,0.13380933522271618
weight 1457,0.015801731765169323,-0.01077785874741332,0.028947723044821527,-0.07579698834994829,-0.003461993204554275,0.02659035987724754,0.004355848124541708,0.057016021452387176,-0.010710741267712655,-0.047535833890081,-0.03631989597900847,0.03096381684001381,0.02493504797447546,0.029934368214380867,0.030845719292988058,0.025654460952900048,-0.07894118757685158,0.03532903068778367,-0.06519218934605367,-0.01851682824177533,-0.0036220972711111035,0.01896593504519635,-0.07172054920036623,-0.10486798134501446,-0.06561979664571378,-0.037043914332863075,0.03802648276086663,0.09889624478093807,-0.034885284109448765,-0.002104456825772814,0.03356507031130288,-0.014058609131245974,-0.038038118209435,0.023169946867020955,-0.012805952161521868,0.020893048771722173,-0.11019344595975593,-0.09755150873836048,-0.08899734798664925,-0.025146493335940687,0.011393030075168759,0.06030126573289873,0.01751647839713305,-0.10021404350714051,0.0031442874872152837,-0.05621976271464735,0.005195771933395476,-0.07251402514134347,-0.09045738409803097,0.09764865565190282,0.4331438594463959,1.0,-0.03230760325947871,0.0063852591676567365,-0.09207061700062683,-0.032112802664288086,-0.02027122175198015,0.004278919116798021,0.004022571765457556,-0.002342250788130992,0.04207388621570348,-0.044578425856790484,0.0653051590646297,0.032154322194974536,-0.04239209191915989,-0.04668349241956219,-0.02092360400484621,0.012825482147908256,0.03367091326853286,0.14300063468624905,0.03334442055316108,0.04575443543475397,0.021622376344950362,-0.005729308598487695,-0.06663916290873143,-0.0358052097573377,-0.041943622274071814,-0.05021256706510038,0.015026218684454555,0.04179472642725494,0.021116836279775824,0.022944508214944186,-0.06801528314333795,-0.06815006414934631,0.025263103560558803,-0.05907637340062506,0.03197826677892855,-0.06391893110593276,-0.0182977749095676,0.04483310378497098
weight 1458,-0.03887278097116399,-0.037951482055586,-0.11001739746346866,0.07195292171978823,0.004786886615132863,-0.04712076527282634,-0.05537954449756841,-0.0776430898924629,0.03894509143582049,0.007773426610216721,-0.021146634477382995,-0.0038585584022163546,0.03765244697306015,0.06349320270529907,0.008525487901572034,-0.007315117905237937,0.017536189992662956,-0.10761956135606729,-0.021274720502248014,0.016835945640095946,0.058481438345899056,-0.005304599374042232,0.09186147666306359,0.04700172786612141,0.014323311427048993,0.06175093166818119,0.10512023155156283,0.07350753588622048,-0.16447782108330178,-0.13913829716307094,-0.18116307417496694,-0.14351984744147575,-0.03331399953465954,0.03806869024268243,-0.06979425661576182,-0.03344370129386758,-0.050664042210420285,-0.025808178564883683,-0.09778307905840433,-0.047280216542641765,-0.07600228189362847,-0.11261681716536596,-0.08332337953632635,-0.014076631309738597,-0.01923373899339621,-0.00277554801944099,-0.043381163171140366,0.04314932988658173,-0.04537321403414108,-0.044901241404761504,0.0017478509874843306,-0.03230760325947871,1.0,0.45517881856509423,0.27569526982342146,-0.05876565403558237,-0.0172068873984232,0.03161631552568257,0.0006792197325442705,0.11304186842557482,0.018567467322374888,0.09031576137642447,0.06451528300268647,0.04272210783537438,-0.04873125174363069,-0.04307839144243313,-0.0353358634302621,-0.05632719561987022,0.0347177650324267,0.05848487309567272,0.024502587532982893,0.01041836285202869,-0.01361956017260659,-0.05499320405282092,0.0246653453389187,-0.01731551915648279,0.114678585029882,-0.04289220032346019,-0.0383986871330437,-0.162010479150146,-0.059060102666245215,-0.050324774834765267,-0.04442808486737975,-0.007090101222326614,0.04545852029352798,0.05531931477368386,-0.03618109256670023,-0.09845195729489675,-0.047330317365619004,-0.09196447790844377
weight 1459,0.009407182811266708,-0.06667865636890782,-0.07606795891647931,0.017024334007455694,0.014721304097518364,-0.032906605822118414,-0.07255339579438438,-0.07579793610086302,0.07665813295197196,0.010165764418501892,-0.07553913415531847,-0.04845408143367668,0.08273152024193003,0.03228664767525038,0.013262196368142729,0.005180942330012396,-0.035557405578209356,-0.12097547444964395,-0.001296794812865448,-0.007682212973752103,-0.07748234526289223,-0.08407246898831623,0.004721013294521589,0.03316848936949575,0.005990877800456147,0.040893950754785406,0.07189620594359075,0.020796535667306777,-0.11147929961744452,-0.0849657841652483,-0.10673467362018677,-0.034112452259611716,-0.05597266006812327,-0.006909700101745227,0.03903780562592206,-0.011409298907837545,-0.025960892479683664,-0.13057722832046695,-0.07552706097514764,-0.10836689457176911,-0.045447416141352885,-0.08574295160669203,-0.12300378675551932,-0.02202161906226657,-0.057563153766054205,-0.004750411310605068,-0.08671645971835494,0.07146565740577873,-0.12285780014890604,-0.08329065084396452,-0.009341140081699827,0.0063852591676567365,0.45517881856509423,1.0,0.2833185062698103,0.21559703587949045,0.012554366886825919,0.06442783398999395,0.11931623629701597,0.12600451191216838,0.03501638877619881,0.13798138225153916,0.04790714481084209,0.09424919838936599,0.045050596096331656,0.02815164896373414,0.004745259925828028,-0.013208537174775953,0.05427017107696906,0.0339637034829897,-0.0008163041318384904,-0.003648532470566954,-0.04256421215024784,-0.06103029843311524,-0.0069143145664131355,-0.030869794085277513,-0.045314477678776076,-0.06893159425637996,-0.1096389516051562,-0.13274777158937207,0.02452398712840232,0.033850515125472845,0.0031229992180743004,0.04759295671105273,0.025485323873876958,0.06709713880859113,0.03480916775913473,-0.0598063391606,-0.07022758812571743,-0.08494317430879621
weight 1460,-0.04279050949655037,-0.01939058484803951,0.038419458845930454,0.10378967897776414,0.020745909289048084,-0.07531666252613073,-0.03901653613277923,-0.09021503025600237,0.07079449154520667,0.08467691461915065,0.04004602236196837,-0.0005327926857746705,0.027160087163855175,-0.04105359843594706,-0.03165402603929797,0.00915491894985078,-0.003589752972131924,-0.11139178940393343,-0.06599427519180487,-0.07546079841900939,0.0356803565414279,0.08210717551693295,0.06668967890847807,0.1045061259352587,0.01813757856946108,0.02781623799085931,0.05308476695819235,0.0857020397438483,-0.02603876268364686,0.027276340089670465,-0.09404329044356785,-0.04227364176020969,-0.011594353835440194,-0.03153856990181907,-0.023315092837463806,-0.09568315575531573,0.02425400973463371,-0.12385734959627497,-0.12589551602914423,-0.12433232909401781,-0.024979071446921783,-0.05688197734705388,-0.07054269643098436,0.03926012029911653,-0.03504064016962496,-0.001336192855973126,-0.04569423691472646,0.018884570553871795,-0.056471629574930134,-0.09991253792818695,-0.08866601756340642,-0.09207061700062683,0.27569526982342146,0.2833185062698103,1.0,0.35894760750092947,-0.051529752519677584,0.01807738369834829,0.02355238133902302,0.16728490366901835,0.05623621794573255,-0.06892477189577066,-0.03260090271767974,-0.015541873767901527,-0.026478890491569596,0.015960212687423786,0.02436841002905265,-0.05110034751168898,0.0523198667380049,-0.011886641337242198,-0.02619906409293732,0.03775820452625375,-0.019865780675423682,-0.04648213223561314,0.05210326239138107,0.039344812991754165,-0.03934557332091812,0.0076998759389603965,-0.030777973429416905,0.019662622160006474,0.09452041672869535,0.04977674182606941,0.019929225572658946,-0.03619252712017069,0.06343103263436917,0.12085885003278354,0.0645008439203483,0.10440550373427825,0.009720713157432106,-0.10844016568809722
