param,pearson_accuracy,pearson_epoch,spearman_accuracy
weight 122,0.10570052365449119,-0.013709905462525485,0.037838779885719924
weight 123,0.06000154192669871,-0.005538499203256693,0.01542417359050852
weight 124,0.002979260779068696,-0.002169431483667702,-0.008982021164896358
weight 125,0.0116025264883117,-0.011049414416540873,0.005447194380254899
weight 126,0.018190352348962324,-0.002155788823570231,-0.012724760491095399
weight 127,0.028843143415149795,-0.007231717153622142,-0.0026716505428287583
weight 128,0.02178220961054898,-0.006669201811028155,0.0035406175842778768
weight 129,-0.012396292031819238,-0.003938348640322189,-0.02475620140842893
weight 130,0.0018882789834134253,-0.007074143254244737,-0.020945809775597492
weight 131,0.01056641260331782,-0.004818557807253369,-0.027962211324512123
weight 132,0.013968222875462412,-0.014603326512841863,-0.03532811443319649
weight 133,-0.03385176174987536,-0.012037563399857742,-0.05547860309150478
weight 134,-0.07846343861392051,-0.008079287467297207,-0.07674543751212552
weight 135,-0.008098014468908139,-0.009878054623279908,-0.03650655543550719
weight 136,-0.0005709693606331144,-0.006386017844563887,-0.04438034909775101
weight 137,0.011843556660918452,0.000307631532756553,-0.012420894524514912
weight 138,-0.019099884423661576,-0.002645819697678715,-0.03899419493865359
weight 139,-0.07739389260835694,-0.0042456141196066475,-0.07168549867446167
weight 140,-0.0035490164019072517,-0.016957996229257474,-0.037359773236322835
weight 141,0.02613239373841485,-0.012054485579257463,-0.00956483499626113
weight 142,0.035997744252436424,-0.011956822535961115,-0.0074324142571477155
weight 143,-0.006266967820059434,-0.00938519742880958,-0.026940907961386037
weight 144,-0.05040983696979934,-0.0050551926500741915,-0.04677105777571598
weight 145,0.03547741615798041,-0.0016601927857528228,-0.001769248151732466
weight 146,0.044838680029199135,-0.013672256439397696,0.014245351341092541
weight 147,0.07958353092712328,-0.01024419875955851,0.026316564764357668
weight 148,0.019769503828053644,-0.0028805519550759544,-0.0026934578673867386
weight 149,-0.01227307453948641,-0.0010796031090094665,-0.012110382355686464
weight 150,-0.001200197729165182,-0.01032480273133988,-0.016519777473377822
weight 151,-0.00030529632242887335,-0.003294100684885212,-0.025704904385791223
weight 152,0.030637203628644673,-0.0061986916084031726,0.0008567427074586834
weight 153,0.018494010799784126,-0.004793416598340002,-0.010777631808226294
weight 154,0.005176031460844465,-0.0044463303823739685,-0.012158591499366322
weight 155,-0.035936712908949314,-0.009285304955860734,-0.05305547909930401
weight 156,0.0033212516118258663,-0.008295075275963158,-0.029505105444319224
weight 157,0.014085557825615647,-0.011840153966350417,-0.030788155287984235
weight 158,-0.00895359516066474,-0.007780939952262212,-0.043461021831383145
weight 159,-0.030652692233314547,-0.005387512282459211,-0.038468355689640577
weight 160,-0.02901060926775678,-0.009149072867112263,-0.053176645883662624
weight 161,0.003978054733768242,-0.008001952696268334,-0.03705549840471678
weight 162,0.030923021917944302,-0.00041799383264484713,0.00527011502881357
weight 163,0.017041212063282164,-0.004292751685489172,-0.015164264663846882
weight 164,-0.04897461740565638,-0.002837944341845898,-0.060074770649488754
weight 165,-0.01861545819261491,-0.015159708810946936,-0.040149829231797884
weight 166,0.016539146179135905,-0.013055255362575735,-0.015690771026989764
weight 167,0.050091249070373274,-0.01452617412175995,0.0008350657331962252
weight 168,0.004425317800285204,-0.008240990318197233,-0.01609307125920583
weight 169,-0.051805106708258636,-0.005896912964561324,-0.050863107117384294
weight 170,0.04415975187384384,-0.0034379738960257852,0.006210592843731313
weight 171,0.07399498275738142,-0.011262894407055853,0.0418753851997511
weight 172,0.08315948254828351,-0.010631222178037374,0.03245430243527314
weight 173,0.020718555867794725,-0.005269896865269831,-0.005675915287734259
weight 174,-0.017009335691088603,-0.0025812689441798617,-0.012317407997609865
weight 175,-0.02333444168595388,-0.007012454116011534,-0.029688284161477712
weight 176,-0.00047752359716905546,-0.002657691929814141,-0.015700409290570996
weight 177,0.02439020308823672,-0.00891846789456196,-0.0032739685059467675
weight 178,0.01918842355043878,-0.006606820265474926,-0.005196228093036536
weight 179,0.02282498649561552,-0.0032716635174721937,-0.0009347750704823699
weight 180,-0.01106743135028458,-0.0074746603551286706,-0.03096509363518918
weight 181,0.01370449145151597,-0.006261633535152739,-0.020744930473261817
weight 182,0.03722734713880172,-0.016593717788780472,-0.014765404622017538
weight 183,-0.0015110297400514115,-0.010860807547017154,-0.03289683515310336
weight 184,-0.03868977578398419,-0.006859536745576632,-0.05455606246425025
weight 185,-0.0094661310266506,-0.011950098734330207,-0.028568850925533976
weight 186,0.0067755489299177575,-0.005594160542120491,-0.028036731029206403
weight 187,0.017129425542499303,0.0021192322738284707,-0.005763792014731439
weight 188,-0.0053577495392405725,-0.0034553651641477355,-0.02673240439466518
weight 189,-0.0544442167250174,-0.005130371847752165,-0.061502298946441866
weight 190,-0.00936383645286546,-0.01726356439049985,-0.02503035793298808
weight 191,0.023025948555365574,-0.0119719140571091,-0.001342442037316714
weight 192,0.036285024846965934,-0.009912379486563023,-0.011986194966380011
weight 193,-0.0030315526151141548,-0.009670156794313059,-0.019872471047927266
weight 194,-0.05349071935692093,-0.007314968762958272,-0.06638332043939842
weight 195,0.019984454192856042,-0.004818599796075706,-0.009641955098596824
weight 196,0.03507523868990013,-0.012572522475563792,0.010725604911764526
weight 197,0.06108227790537235,-0.009475962232659875,0.022945573837856944
weight 198,0.008966437417544298,-0.0031503644705007956,-0.02090838669706245
weight 199,-0.00875484204635526,-0.002804895813549187,-0.020434595965350893
weight 208,0.05810835409563145,-0.002927727647685853,0.03957658883758121
weight 209,0.03536823398763387,0.0014047739150670994,0.019902797330780816
weight 210,0.01603993095701512,0.005996291880501575,0.0038539272003670823
weight 211,0.0065555769165568595,0.006439450484500023,-0.005122348890829475
weight 212,0.020770186671120114,-0.0020825809863032293,0.011108958697520445
weight 213,0.05781855633190108,-0.005138498805947963,0.03435262999343776
weight 214,0.010476456260422328,-0.001292592476219025,0.002056268858415443
weight 215,0.02916234622876116,0.0021976957030053795,0.008109991717802547
weight 216,0.00462593164240667,-0.0021911881466635218,-0.0068964482881784354
weight 217,0.021397789045625296,-0.0020244345052638237,0.008850354494910364
weight 218,0.055406219607662385,0.0015310581157050379,0.033173856757387814
weight 219,0.039349099407734664,-0.007282486075773369,0.019529691160977733
weight 220,0.042493213094541515,-0.0025154761775548723,0.014381936647555509
weight 221,0.01280309784899012,-0.002555455809113225,0.005289783627061174
weight 222,0.019850848306186736,-0.003922270806566788,0.01139168943212628
weight 223,0.03533685553154741,0.0014311180156679547,0.029550281626965758
weight 224,0.03893029782080265,-0.004359846180373996,0.026192851738268096
weight 225,0.053081593494463626,-0.00766803817631646,0.024731488313361315
weight 226,0.018718831070409774,-0.0019065916702398367,0.00803846130450677
weight 227,0.07161444412346914,0.00047592022512268277,0.05044888259496472
weight 228,0.02584979072537298,-0.003966174170008072,0.02242672297617647
weight 229,0.02599276773271361,-0.0010721402440677966,0.013343249192068068
weight 230,0.039096865621307826,0.0018540316440361243,0.02121962372179431
weight 231,0.04840634903304124,0.0017779078283607038,0.027846392039068503
weight 232,0.06868684347746863,-0.0057388187014492855,0.04165305703117496
weight 233,0.07113850116906356,-0.004530957494202601,0.04893828853897914
weight 234,0.028507910237648024,-0.0013464121325584538,0.019924240727246707
weight 235,0.02716532401303348,0.0026248282540571183,0.013664355572918872
weight 236,0.027210934866355115,0.006974489359535875,0.02186450140712555
weight 237,0.04831951978972243,0.0007418564326122587,0.03384399206016422
weight 238,0.05862357558089282,-0.0023809510689346575,0.03792964008932312
weight 239,0.029947098852834114,0.0009693028208036449,0.015728704549482945
weight 240,0.03359641803482816,-0.0006135107213218582,0.01802308241458933
weight 241,0.017899453640782232,-0.0021190404126191446,0.00025158052444114833
weight 242,0.039236335229410974,-0.0012148821493263517,0.0322272227319658
weight 243,0.047850583259682805,-0.0019825123920504902,0.034774501821286614
weight 244,0.052771970447489644,-0.004651310884439764,0.037493590536377484
weight 245,0.05474106420993507,-0.008011580982978737,0.02238043853386927
weight 246,0.03807196434315655,-0.0040729386317439244,0.020063699312077955
weight 247,0.035507190676389404,-0.0009034508529340895,0.021897476054423763
weight 248,0.0645176517310127,-0.0008294527828378652,0.04284209163003302
weight 249,0.05457570473756013,-0.008178803956309683,0.031060772442996598
weight 250,0.06596457532732244,-0.0030911190034327444,0.041049623857613
weight 251,0.04133220498882766,-0.000920647367858771,0.025374547803913
weight 252,0.04887894741901244,-0.0025826757292698875,0.039311647818346396
weight 253,0.03977705506273516,-0.00810452679978509,0.027348408889879487
weight 254,0.03531648729639901,-0.0054742305616282735,0.015356797306667277
weight 255,0.044766322079055704,0.00043459174710616384,0.02873669350388006
weight 256,0.033444719139824816,0.004842893019993388,0.020571035770919583
weight 257,0.055308898292243905,-0.009166335972563335,0.03747378980235175
weight 258,0.05885429577358284,-0.008568658638489948,0.03900606588250083
weight 259,0.0012918424753833703,0.0022758234159591458,-0.0029820646680409828
weight 260,0.01549145532464383,0.005800639646207344,0.004551876042952552
weight 261,0.007950084482391444,0.0006547349042798355,0.007055881678713064
weight 262,0.03737062681692317,-0.0015218810078693602,0.029034263954841297
weight 263,0.05138007669958798,-0.000546250581249308,0.03898810350555291
weight 264,0.00777915948370386,-0.0015354045418981756,0.008199110585268463
weight 265,0.01321020674582169,-0.0003643609208369662,0.002003193584025428
weight 266,0.006827939913543895,-0.004574523972682622,0.0020627764499001494
weight 267,0.04112875923581106,0.0014049583647844227,0.02862640129584861
weight 268,0.046468907227097095,9.049210425322776e-05,0.03735341325895297
weight 269,0.02724430450605397,-0.006359214321115369,0.005758539555407562
weight 270,0.036040881125832806,-0.0038049008413367407,0.011751549554488486
weight 271,0.016442045027162514,-0.0007070209976858096,0.013132866931433338
weight 272,0.04082590119664544,0.0015000819544631226,0.021858108724707614
weight 273,0.034921834567477855,-0.001040682475213986,0.01891720825941166
weight 274,0.03362637002626211,-0.006033047625149128,0.017686066357952265
weight 275,0.06263918156987515,-0.0003828679687909774,0.03894221506557428
weight 276,0.03927013490179303,-0.0019398839813243272,0.019530905593185356
weight 277,0.049942133421537235,0.002638569315642524,0.03595171503336951
weight 278,0.0221422051427715,-0.006126822748185904,0.00894983003578322
weight 279,0.031840829190829305,-0.0013314115723265293,0.023231248001274546
weight 280,0.052989750032101435,0.0017888525386451832,0.03364679475429363
weight 281,0.033407101965875236,0.004789477973563157,0.016990676586962933
weight 282,0.03546056632201766,-0.007104025357034093,0.01707900755618227
weight 283,0.059570659711814036,-0.003390125813222293,0.03365986417792645
weight 284,0.038380133274971626,0.00256728203405576,0.01961006737522598
weight 285,0.05202117869001919,0.008949065607872342,0.021276383153971713
weight 286,0.01843677198778566,0.005119719056625075,-0.004643770569952715
weight 287,0.024098103136566025,0.0011096425066200175,0.011224564052617635
weight 288,0.02068114060462019,-0.0037427568421729562,0.010469699419397342
weight 289,0.010192343271762517,-0.0008893256124302673,0.0011850988307677197
weight 290,0.022510083756352495,0.0003174832867733547,0.002126891771314615
weight 291,0.011827289386534098,-0.0062630648294197625,-0.0002531775078224519
weight 292,0.010815356208864578,-0.006893750387398094,0.008370806920210283
weight 293,0.06327333118821993,0.0003795536192478324,0.053827098807820634
weight 294,0.0327648587944071,-0.0057254909129218915,0.024983365277559587
weight 295,0.04507406982542725,-0.007179952150593582,0.016412569715434394
weight 296,0.035361424808516645,-0.005759654577382261,0.014069748235521375
weight 297,0.019734397745801994,-0.002350149181817174,-0.0008826205329912547
weight 298,0.04615237365606184,-0.0005159227398762594,0.03246020646858621
weight 299,0.0316114820937619,-0.0023076575799403187,0.013307986803354988
weight 300,0.03462422103907367,-0.0053740272251477286,0.017801663071275387
weight 301,0.03611802283409403,-0.00022202190439063506,0.01294177123377328
weight 302,0.046742799995645005,-0.0005925339509461757,0.03346046564275823
weight 303,0.022909581999087405,-0.00893539044180237,0.017333024110758273
weight 304,0.03346801485745107,-0.004094418487496143,0.02211622641803418
weight 305,0.03632557109729625,0.00038274576970570475,0.019224769390282007
weight 306,0.0412711626862277,0.0061275354097253655,0.024642447740309534
weight 307,0.05855691117033131,-0.007095212901845053,0.039949421522297725
weight 308,0.06026706897726615,-0.003018763803608459,0.03217511972280243
weight 309,0.03175917965864971,0.004218254851551079,0.012876281852124801
weight 310,0.03202818966815808,0.004442856079012379,0.014995324167685366
weight 311,0.027854834062574257,0.00236508263304703,0.01553528100545245
weight 312,0.025302080150806427,-0.001704439088039749,0.013331850018152038
weight 313,0.06560137474628089,-0.002907835584370107,0.04127547709270118
weight 314,0.02945143647422886,-0.001290250466611241,0.015459870665788484
weight 315,0.0117262569428164,-0.002851801644032462,-0.006962563881506785
weight 316,0.008547981736534947,-0.005784308783685319,0.002575054755962692
weight 317,0.03836654675545411,-0.004622064273040098,0.02842412619452605
weight 318,0.0630883127488727,-0.0021244386773670416,0.03337707645273899
weight 319,0.035082246555769324,-0.0050043063985631,0.012572459692228602
weight 320,0.053826660535667495,-0.001485183174503452,0.023664215672851728
weight 321,0.021755488250434007,-0.0033865434920293497,0.016430961916462553
weight 322,0.03549036010501164,0.0016472652873638395,0.026645870675778633
weight 323,0.04167422740941678,-0.002167733636725647,0.024870722204951873
weight 324,0.041058252869523484,-0.0025983637301976977,0.017904810173588793
weight 325,0.055230392599998415,-0.0033403283833022073,0.01971391645494145
weight 326,0.037327759954814854,-0.0043104254325209024,0.021154694073707014
weight 327,0.05645468732554989,0.0017420250157314185,0.046062647788176175
weight 328,0.029133191922874634,-0.010371961669094409,0.005836829950099866
weight 329,0.029352527602704213,-0.0003180841911258319,0.01444717279156345
weight 330,0.05788782088269022,-0.0027789532702779812,0.032535386942151266
weight 331,0.055129472325261754,0.005303130728259895,0.025402023630909557
weight 332,0.051720486428534204,-0.002489682781354757,0.022596728625314266
weight 333,0.059277947450918925,-0.00522337133752348,0.04293375498185716
weight 334,0.02664957372038052,0.0010554227912046722,0.0178729684894918
weight 335,0.01973762696381889,0.004205542975396237,0.013973659620905236
weight 336,-0.0006045628511124888,0.0038038426079854944,-0.002033939285606315
weight 337,0.03419662933345895,0.003958714341561294,0.02773394734504424
weight 338,0.0382179723560608,-0.0029634223469491242,0.029166738359526864
weight 339,0.010672697049921147,-0.00035033090648534896,0.006275847540437021
weight 340,0.014879445352786316,-0.0023724148921802656,0.006902049915284294
weight 341,0.010540828344594508,-0.00506055656390483,-0.0015790940147171278
weight 342,0.033561440249403586,-0.007082142338410411,0.019570814260090524
weight 343,0.03723808800048743,-0.0006915502614641964,0.02987040706906791
weight 344,0.026702577644172262,-0.002917517713759606,0.017042729875614757
weight 345,0.021256581645036215,-0.0020947639268415184,0.00733985091612602
weight 346,0.021811435525589076,-0.005870694980596924,0.013219494903447464
weight 347,0.04477219915225601,-0.0043319074496496485,0.021566559812392277
weight 348,0.04627064308730473,-0.0028297627144299384,0.027396337714913854
weight 349,0.041167959484315564,-0.0020970034586380057,0.029016282478195356
weight 350,0.023697723043402414,-0.004164003332482235,0.012402488612786528
weight 351,-0.011936969501533232,-0.006416796882476489,-0.012881537961745475
weight 352,0.00911012069835341,-7.612107324293771e-05,0.0037220973731371273
weight 353,0.04448246976638243,-0.00676209463058129,0.02458494455581944
weight 354,0.0355413781929122,0.0027035927324888668,0.02775775718934268
weight 355,0.02584552616808164,0.002612398571934078,0.015296312917506162
weight 356,0.011053994531095302,0.004035615486254499,0.007298617198402959
weight 357,0.02130330800113967,-0.0023177742112664205,0.014355195590013437
weight 358,0.0638622100321519,-0.009579051590916298,0.04175169462846982
weight 359,0.031058008536083658,0.005253624123484266,0.016291533614136787
weight 360,0.03127128969504082,0.002246868268809518,0.022312826031988
weight 361,0.0265580648244951,0.0006892161814707919,0.018219573100602862
weight 362,0.03436553052986305,-0.004835869977059722,0.02441112500728537
weight 363,0.06361927915474751,-0.005271762379074093,0.039743898802803865
weight 364,0.03460900382366233,-0.0016168953897922876,0.015815828112492228
weight 365,0.058019492001651234,-0.003506306989651403,0.02048913047458917
weight 366,0.028403606510646256,-0.001272504621133195,0.013003828702106245
weight 367,0.03691118964148432,-0.008000513722463925,0.0246302357767871
weight 368,0.04920642599692229,0.0014840765691029219,0.03306496434140997
weight 369,0.03981213817426062,-0.0027773411669320793,0.023477684469169754
weight 370,0.06132233203015152,-0.0016778355206321489,0.027201042219036926
weight 371,0.03435006360515363,-0.004000535030826837,0.011439983504612913
weight 372,0.030670850879300503,-0.0005066678841745821,0.02586525624192626
weight 373,0.024796650297652535,4.244496083544245e-05,0.01873662062165512
weight 374,0.05604174294657335,-0.0007150791249742859,0.03211412061865415
weight 375,0.05715961705903959,-0.00309942813370547,0.03336966363637045
weight 376,0.03425950762539146,-0.00352160715876775,0.01018794516650483
weight 377,0.0363861520284851,0.003270698427401437,0.026286626007168412
weight 378,0.02975757203609148,-0.006044228857666229,0.01850558434943097
weight 379,0.05031090725929294,-0.00337016376937211,0.025159343766253606
weight 380,0.051798780433769266,0.0006720602304801704,0.026015025913689482
weight 381,0.04777430161509089,0.002896429691955016,0.029635903576282454
weight 382,0.037839339985979506,-0.009811968600753363,0.01966128212316769
weight 383,0.042684606609173045,-0.005208338885370886,0.028617529308623275
weight 384,0.019255204084503916,-0.0006334963826888182,0.018876941538919667
weight 385,0.014709020260333957,-7.532882723708834e-06,0.008213844665591889
weight 386,0.0046929060541896755,0.0034332548180220457,-0.005263517720622125
weight 387,0.008600786152505048,-0.00035675817290419686,0.007729958927492553
weight 388,0.02244325685133226,-0.0026845890634619916,0.008748384338776132
weight 389,0.0026875055539974076,-0.0015691496624341938,0.0022834279959603374
weight 390,0.0009545655664046728,-0.0005278788600414231,-0.0049091877974073005
weight 391,-0.007621464851394462,-0.001098892376046794,-0.021622705028328297
weight 392,0.009209943157961375,-0.003694846467737256,0.002347606318880314
weight 393,0.04296153974320083,-0.0017422613769480144,0.02035256171726571
weight 394,0.0024240069125230296,-0.005045737199421477,0.008324957124821782
weight 395,0.028151782190434453,-0.008144596751178197,0.013363332953627861
weight 396,0.013148086382623162,-0.0033184775859677476,-0.0007271408541812494
weight 397,0.036182844504885375,-0.0010867688958681732,0.01915878427957352
weight 398,0.0375885471381461,0.002189756524224982,0.01918786386117193
weight 399,0.041418266077427435,-0.0027925490176187733,0.029883167244168538
weight 400,0.050108672374761416,-0.0037287346244025644,0.030514323081823648
weight 401,0.03968137589998508,-0.004228348090517338,0.018341725457426575
weight 402,0.03334562403216682,0.001785740461900606,0.02284569363343408
weight 403,0.028443132759021453,-0.005497503936232477,0.026518079302834934
weight 404,0.05127567774937517,-0.001423993810873187,0.03828384302536827
weight 405,0.04777641701600304,-0.001571231498133876,0.024381184038279984
weight 406,0.043769586137660195,0.003227096435776772,0.02257965921711209
weight 407,0.04904741343642502,-0.005664972381886534,0.02463654045280949
weight 408,0.05680884944551148,-0.00375542519741689,0.03812424059832635
weight 409,0.00020111395667364845,0.002344174964168928,0.004415671467279343
weight 410,0.005625354575743234,0.005391829077615824,-0.00497811215530839
weight 411,-0.007198454751159416,0.004872671582057963,-0.011631912976906649
weight 412,0.035552637850421856,-0.0008385093706790937,0.021276870422330302
weight 413,0.04974506321964921,0.00046913021553494363,0.04061023805672243
weight 414,0.01884807869230267,-0.0022661004325479203,0.014098012125686725
weight 415,0.018202438850728066,-0.0013203330638864943,0.0009301945117087209
weight 416,0.010525883810215112,-0.005561824980230249,0.0010445367570148774
weight 417,0.04564618215063816,-0.0033838051207594646,0.030132388001664852
weight 418,0.0622719377986832,-0.0017898198334929181,0.04797618592900782
weight 419,0.03021201035025554,-0.0035574153589777845,0.020149919178139075
weight 420,0.058432108252018326,-0.002905648620750786,0.03567231359250878
weight 421,0.0259484413227427,-0.00600891707714871,0.007246182977458372
weight 422,0.04297886550240233,-0.001411707500143757,0.022693674745512146
weight 423,0.0426770331421233,-0.0050883979940581844,0.03668552361566964
weight 424,0.035830387373456375,-0.006282222603103836,0.022601265061086468
weight 425,0.03469940291309412,-0.00318676943101452,0.0209198141125314
weight 426,0.030329071694634707,-0.00058986959660279,0.023277848722502673
weight 427,0.05313658796338473,0.001822515639912386,0.03210866759699165
weight 428,0.01871818135110244,-0.010578116019122348,0.011066712106889434
weight 429,0.03676182424888992,-0.005743933245519608,0.022983945824039686
weight 430,0.047984238786262276,0.005048210452748491,0.033395605481959016
weight 431,0.03180304004975923,0.006238437855116028,0.01934579027140071
weight 432,0.06018724902772478,-0.003727094091094366,0.038388930898042364
weight 433,0.055591362648150386,-0.007642290062251823,0.037208833940799727
weight 434,0.03743278692266364,0.0027773559268562073,0.023089561916620985
weight 435,0.024329657528799706,0.005857772302574093,0.011135865016387051
weight 436,0.008213087815776812,0.00529940838491407,-0.008569091358344924
weight 437,0.032502791204382854,0.0005527104407585917,0.017127049426497058
weight 438,0.03429255062067223,-0.004849395444587511,0.020171972430341162
weight 439,-0.006821347409599142,-0.0023970377778567485,-0.009946081525558268
weight 440,-0.00014025922075889445,-0.0023596846877187378,-0.011795097200950047
weight 441,-0.008288355666767036,-0.0005100961901105748,-0.011247768952860095
weight 442,0.030873700635154898,-0.004613151139451479,0.022673681878354317
weight 443,0.04399957041442058,0.0004562737909751093,0.02753349884681851
weight 444,-0.0040007708231620505,-0.005602095246694743,-0.0028269441543742678
weight 445,0.023702081875442933,-0.003939025390012401,0.005425038129874558
weight 446,0.00636611671816114,-0.0023774104882142793,-0.007664967852200429
weight 447,0.04002589379619713,-0.002869163321856488,0.02888139306983475
weight 448,0.01460079259684818,-0.0007785810968852618,0.004174546150020227
weight 449,0.004564692449978184,-0.007657528733372749,-0.0048995580636315055
weight 450,0.023776868645085766,-0.0044587631708228725,0.009321689555639098
weight 451,0.014624986597739536,-0.0024526545459916996,0.003667821128073936
weight 452,0.05081964274165081,0.0008442146674801075,0.039058137562023344
weight 453,0.03836160572040466,-0.007003186264817151,0.023970747316839933
weight 454,0.03284807691116217,-0.0028351251720571415,0.01602055932988
weight 455,0.03800775060532492,-0.0014161208961549474,0.018512258359356774
weight 456,0.015598665940828716,0.0049471300781418915,0.008471773518471943
weight 457,0.031108258222026078,-0.003479900278148174,0.022290485803321845
weight 458,0.04807470326860469,-0.0015899532457114944,0.034584831073580534
weight 459,0.028323122693667394,0.0026273753333318616,0.020468434354666717
weight 460,0.023135717873221964,0.004976333580007429,0.0068381343679933225
weight 461,0.009503956723244767,0.006557719771858637,0.009975030179348986
weight 462,0.03945235826213632,0.0016148493421311748,0.026753353974145196
weight 463,0.028977442979251707,0.0005953214056190136,0.03677413748397715
weight 464,0.005819845308150133,-0.0017344971814976398,0.0017347661279952656
weight 465,0.010988511210304768,-0.0014786439427661264,-0.006251873783566741
weight 466,0.011688761659197536,-0.0016561868062988298,0.010541664325234361
weight 467,0.025683263344025507,-0.00720175453420536,0.01318139043374123
weight 468,0.050647105653294396,0.0018522868209367431,0.0420227121179597
weight 469,0.023099570220608243,-0.006210516776311758,0.008077741766175196
weight 470,0.02689088462505459,-0.002027654787324506,0.0038528732938779456
weight 471,0.014536290691761652,-0.0012860942754099134,0.005429429383994152
weight 472,0.04451011541587951,0.0014094124750959579,0.021418321844060208
weight 473,0.035913058132446926,-0.0006142528838008956,0.02558258106408845
weight 474,0.040334524685267735,-0.0029327972967259563,0.018953631597348152
weight 475,0.059396744887506084,0.0002400932028645185,0.030710196448671616
weight 476,0.02218480369116587,0.0003229443223931179,0.008492451305668634
weight 477,0.039911798451650035,0.0003433290477852768,0.03358782176656458
weight 478,0.006823306250090846,-0.007803616050435312,0.001667593558805899
weight 479,0.029825972854001105,-0.0029365689614101,0.01587141359422343
weight 480,0.04296932981787677,-0.0022644117314725293,0.01285000613288497
weight 481,0.03324324394241699,0.002777530786665908,0.005611588808695271
weight 482,0.04217908186879476,-0.0016855580377334225,0.0218968267476105
weight 483,0.06804601901234442,-0.002914730300760156,0.05208777570733783
weight 484,0.031442359588436,0.0006840029053474764,0.023208469603650833
weight 485,0.026758431982847636,0.008700708322019567,0.008555176654621818
weight 486,0.009708625152042223,0.00825075669383931,0.0026045101585389684
weight 487,0.024050782221938977,-0.0004991058025518005,0.008119882826204919
weight 488,0.0699650271131764,-0.005076568315174187,0.05203715525276306
weight 489,0.013432912695670509,-0.0054835147720823955,0.004695053097110246
weight 490,0.016086089939138043,-0.0017103125059015115,0.011440117892508614
weight 491,-0.0008040750466692303,-0.0016239816139492916,-0.005464140630894579
weight 492,0.024247569977676124,-0.006232476708607556,0.002266583517234152
weight 493,0.07121408437154964,-0.004868712008403827,0.047178088435223954
weight 494,0.0328380725008988,-0.00808227235693025,0.010713222713103964
weight 495,0.018237762488072035,-0.005293995410589887,-0.002282414508640952
weight 496,0.009034735570927271,-0.0036676688611684194,0.0012083892887668078
weight 497,0.027308081264305673,-0.0024066754298418805,0.008690220773242083
weight 498,0.049784852100623396,-0.007001370622682636,0.030306842525710084
weight 499,0.04936524053196736,-0.007219955274682816,0.022482400269845455
weight 500,0.044499621573972664,-0.00406177742674547,0.020481637247440336
weight 501,0.02259145811177445,0.0027562118152712877,0.009909193033008091
weight 502,0.06797537379834452,0.0019850607798741625,0.05229512943679324
weight 503,0.041385942740953675,-0.006113600693618116,0.02741215285629612
weight 504,0.04993101701437887,-0.0013287870915741204,0.02199161237924465
weight 505,0.04384443176466699,-0.0010114347462106632,0.01088678522809909
weight 506,0.03459976963346022,0.001848479246403544,0.014808227177487534
weight 507,0.06688127110669159,-0.0045104077483159605,0.03843168828301478
weight 508,0.04495722079312033,-0.0035389181932945057,0.026643711205930558
weight 509,0.023575691163840055,0.00623285788018655,0.01667348249928266
weight 510,0.0023815512142761584,0.005701830449906789,0.0014025956018789791
weight 511,-0.010621778745599546,0.0067681257908947705,-0.01962300743493643
weight 512,0.032843331917901356,0.003679477347936425,0.026563612900398256
weight 513,0.03395269230546651,-0.0023438146713070183,0.019599343491133146
weight 514,0.010566556106936607,-0.0026147058864144064,-0.005273396485796645
weight 515,0.007429096632883343,-0.001940368522525515,-0.0031901462097815294
weight 516,-0.0027314490803300247,-0.0022291309265957044,-0.009741832024284554
weight 517,0.03757023704265956,-0.005433186486265667,0.02454709170636739
weight 518,0.04678874172369714,-0.0015940350138571031,0.02493224740529044
weight 519,0.03925129091394681,-0.005428488021735942,0.023522755453262094
weight 520,0.024318937539811035,-0.002294077981841256,0.013771736815579541
weight 521,0.006332368860021203,-0.0029331973552447956,0.0011710975593453837
weight 522,0.027502829633393382,-0.002598906396201548,0.013159337062491781
weight 523,0.03717662318650196,-0.004290869495468008,0.021119152781662317
weight 524,0.03658508797548131,-0.001757227595643495,0.018361974432738667
weight 525,0.04321613412303063,-0.005416944272492423,0.020429221952614617
weight 526,0.04766396754852414,-0.003716342858547144,0.028889437521195136
weight 527,0.06424573492642122,-0.0009160717627612691,0.04755906615506153
weight 528,0.03221443295414774,-0.009798943945632275,0.01445950572794347
weight 529,0.042348508369120505,-0.002699651776314223,0.028453551186208095
weight 530,0.03734955281607375,-0.004816644416980888,0.017940999718673807
weight 531,0.035932735789945915,0.0038696959743435414,0.020739025666865998
weight 532,0.039372609410911856,-0.006182261492403804,0.020725979369361634
weight 533,0.07146395952243216,-0.007715149084659837,0.04194044135436374
weight 534,0.038417107001625525,0.0015471396872748099,0.030948520528679854
weight 535,0.03476294525581447,0.007788828192613967,0.018612053715414786
weight 536,0.011709819315835404,0.006207056336452658,0.011149713828620582
weight 537,0.02567591669574467,-0.0014112227540509137,0.015357037496455945
weight 538,0.04765943041849761,-0.007182546223467209,0.03727928073441597
weight 539,0.021177817782709173,-0.0037092716636936305,0.0047603733619938585
weight 540,0.004351814265722203,-0.0037361985851330575,-0.0032049856263087232
weight 541,0.000839938661122068,-0.005227927811284371,0.0018978309120758583
weight 542,0.0368100805441133,-0.0062260212375089535,0.015792763059426854
weight 543,0.042913332613061,0.00030615080950006663,0.03858049799932918
