param,osc_ratio,osc_power,traj_std,mag_z,traj_z,sw_score,abs_corr_accuracy
weight 1957,0.0006172099012112481,0.004674337950517502,0.016093442238044677,1.3454156279808862,-0.583690241576042,0.7853059729163457,0.00820639790623391
weight 1958,0.008250330543114555,0.045762157570931675,0.04868355914267524,0.663555233380323,0.9197882328117752,0.6103302954838924,0.01903667907612875
weight 1959,0.00012842468723242635,0.0001170159045391998,0.0024543681461766634,-0.30152076171013625,-1.2129010654497827,0.3657148531334543,0.0057886514024821315
weight 1960,0.00985986571909136,0.03660292529790746,0.040653505685115846,1.0044961904860399,0.5493381188415297,0.5518080476650841,0.02181367383487769
weight 1961,0.0036607710229539397,0.0013402055812035247,0.008625531962915791,-0.7143176633245237,-0.9282070280660154,0.6630346753695168,0.0055006816801787
weight 1962,0.011394780294832662,0.010180462107926067,0.0219815717337576,-0.5273948013764475,-0.31205341446314067,0.1645753485396303,0.0032280770687782346
weight 1963,0.016630559921556293,0.03304277741459881,0.04178810387188068,0.45596601313259333,0.6016804886425414,0.2743458535860102,0.001666672823452287
weight 1964,0.3536163957912815,0.008803904198774127,0.0220125991273049,-1.0626433394858925,-0.3106220290388038,0.33008043025567835,0.04535567856226169
weight 1965,0.3342858340128643,0.01137182201820227,0.023780521403645123,-1.171578637745931,-0.22906254600146098,0.2683647856030063,0.015655677220075017
weight 1966,0.5788395924273108,0.008089778138556354,0.020635938552258638,-0.9558882659111337,-0.3741314526833175,0.35762786552826975,0.024402424740590033
weight 1967,0.02647946302592678,0.015136421796487203,0.02813312413477433,-0.33230721091443366,-0.02826410968518697,0.009392367458464113,0.032786358846456407
weight 1968,0.04258131345071983,0.05933991569391661,0.05468153217393261,-0.5762323293953502,1.1964924670691492,0.6894576414032452,0.007184917208395
weight 1969,0.0466634131628839,0.017029518911676516,0.02911515700552555,-0.41715427404067656,0.0170399708934854,0.00710829668774616,0.037183295177700935
weight 1970,0.0010920689636152534,0.003899128438652403,0.014467159871370363,0.6072404696180498,-0.658715456696516,0.3999986832690605,0.02163242901194535
weight 1971,0.0018010054952110235,0.000870316824693664,0.006778743528747064,-0.6110352316987311,-1.0134048402017108,0.619226061337268,0.007127954441420586
weight 1972,0.22539494826490206,0.016676035615643552,0.02915635743848666,-1.1906445955204175,0.018940668711592494,0.02255160483700027,0.02463395060825004
weight 1973,0.3064747011936944,0.0032932760447721013,0.013439986424501353,-1.192797761940881,-0.7061020055496399,0.8422368919215779,0.0017072582744379929
weight 1974,0.7136010145244751,0.017371593007309012,0.030145241388473243,-1.0172117249832318,0.0645608098366824,0.0656720127402861,0.01681577025621834
weight 1975,0.010350387831929764,0.11817254450827233,0.07799890775970957,2.68741090008929,2.2721919613367065,6.106313443991528,0.021877442328097668
weight 1976,0.0014265901696870116,0.005124683666625602,0.016735982820249566,0.7831171330362798,-0.5540479442779797,0.433884437687616,0.0011689128791692155
weight 1977,0.0029800485363818655,0.0005535583881228752,0.003983661887095581,-0.7896912528153857,-1.1423502224682738,0.9021039783349056,0.005009177522682261
weight 1978,0.019127517628468056,0.0713716369350447,0.061372926841025056,1.1927813790347572,1.5051862921034957,1.7953581811994206,0.021119066006428502
weight 1979,0.0020619348994885046,0.014796835896483188,0.02724540904194381,1.6196423223791978,-0.0692170322342384,0.11210683483605768,0.005911451804486488
weight 1980,0.020960034519261372,0.01540123124940437,0.028398176055980755,-0.6141910885125909,-0.016036480698916708,0.009849463536378807,0.002691530222847548
weight 1981,0.005387255947815948,0.014261371241080992,0.026485019934095445,0.5545875675088521,-0.10429603054389279,0.05784128188016644,0.010975725594737609
weight 1982,0.004738572561631894,0.015549815310763097,0.0283414952126558,0.6666716375742532,-0.018651335628667203,0.012434316466510578,0.021181278224275762
weight 1983,0.0029843940693959903,0.012380849784475598,0.02509300789604191,0.936811311012916,-0.16851366257714395,0.1578655051624824,0.006790270805108649
weight 1984,0.006266918277244847,0.0029015325293526993,0.012573813298466003,-0.610838533047893,-0.7460611334625048,0.4557228883282848,0.005199370168805957
weight 1985,0.0006528982007849652,0.002178253987759499,0.010602485869212863,0.5743405124018471,-0.8370042977514077,0.4807254772530917,0.02559285509855038
weight 1986,0.000709076862807657,0.00030744701918632573,0.0030410015873688695,-0.5701830491861012,-1.185837929905669,0.6761446867141484,0.0027316484827325507
weight 1987,0.06390597461972863,0.06741437546194039,0.05950256479104045,-0.7468186610664042,1.4189009593539168,1.0596617146505285,0.021845106598759233
weight 1988,0.011128959670981204,0.030895315805714182,0.03860809351782589,0.7422530970986458,0.454977206489772,0.3377082406263234,0.00014883071162900352
weight 1989,0.009715203632635968,0.05432671298817231,0.051244498041709725,1.3649755431403061,1.0379319179107909,1.4167516833929414,0.016932637726441758
weight 1990,0.03298427085234479,0.0027597651304539996,0.011919828741042972,-0.8745759752606522,-0.7762313751816399,0.6788733119774,0.0030002047462451393
weight 1991,0.001964582581877685,0.00518988036493479,0.0164862181255715,0.2772234196797475,-0.5655703282942567,0.1567893404791313,0.008856805187559026
weight 1992,0.0015246857977307714,0.004724166248637007,0.015391495311285818,0.35068008221604025,-0.6160731292359103,0.2160445756115422,0.0015427127564576334
weight 1993,0.005755672033640091,0.04033590959302071,0.046079004429130106,1.6900170356176547,0.7996324212005549,1.3513924140611295,0.006785723338766708
weight 1994,0.007674022057425809,0.018615862346839193,0.03089807509400959,0.05041066048514177,0.09929125509343725,0.005005337749658869,0.021465807508052423
weight 1995,0.0009997192096979982,0.00708663117420599,0.019080977946665162,1.2901429190368123,-0.4458663840391072,0.5752313582046021,0.006097944397365435
weight 1996,0.00019498928593604113,0.0013102861730941964,0.008166874981429552,1.3370747208822138,-0.9493662310480173,1.269373588393527,0.012178852417024249
weight 1997,0.018777359084450693,0.002252626661825508,0.01116101450768758,-0.8291715424959847,-0.8112377198734205,0.6726552315183696,0.010215094392326676
weight 1998,0.0028494265763930734,0.002928438637164298,0.012743716072295418,-0.3589613656608022,-0.7382230160375559,0.2649935419990774,0.005817037369521305
weight 1999,0.0009061611246839319,0.003996991996396802,0.014678376386253817,0.6630246514991835,-0.6489714142160373,0.4302840457435204,0.026279419130412242
weight 2000,0.002623788519073117,0.01213875668814091,0.02472776943650561,1.0125068362342733,-0.18536319286690403,0.18768149996395242,0.022573462017364657
weight 2001,0.004268253622625219,0.021794183715857108,0.033744013330315056,1.3157309122970662,0.2305828024740036,0.30338492105913495,0.0008041241495462031
weight 2002,0.009121027598532202,0.007820926055186889,0.020489799255287173,-0.22369855800464683,-0.38087329064301956,0.08520080589932823,0.0012238058748673996
weight 2003,0.14187172193271322,0.021467531410259044,0.03184993984143267,-1.1432562016253511,0.14320359092417667,0.16371839341908484,0.00024629608081208236
weight 2004,0.0040470712892775075,0.007000114854934203,0.018996329623683153,-0.07624630191227787,-0.44977146151608904,0.03429341064628219,0.010439453411172266
weight 2005,0.025838641961765912,0.012847730429038204,0.025436156423406235,-0.72599463927891,-0.15268320618694806,0.11084718919964079,0.03335584441333508
weight 2006,0.042535120525172054,0.0065964544666644335,0.017520768269873668,-0.7882670191156034,-0.5178434705727947,0.4081989289168955,0.001316735903879606
weight 2007,0.022439615225239077,0.016255108161690672,0.02944847357333432,-0.6551644628884082,0.03241684991247743,0.02123836806144242,0.021864276324325544
weight 2008,0.014235237762175904,0.0704738826389079,0.060507573726480024,1.382670660544605,1.4652649937457702,2.0259789167753506,0.027743973085886504
weight 2009,0.0011597920359354007,0.0017514785531885994,0.009621889339583412,-0.1038482602849722,-0.8822421156663168,0.09161930886208022,0.012556619658245116
weight 2010,0.004298030889699507,0.0032301249627039,0.011400730055311394,-0.46638238299688195,-0.8001789327299696,0.37318935747050497,0.017165375908874448
weight 2011,0.0005799830338063474,0.0013004562238891964,0.008287730961300558,0.22654744072985233,-0.9437907872787042,0.2138133874424029,0.004080233785577606
weight 2012,1.0184830417928775e-05,7.184761327800381e-05,0.001808181772432063,1.3762578165051436,-1.2427115538935873,1.7102914897073025,0.006907559823999803
weight 2013,0.022763277012895874,0.009850234538759177,0.022216981981357267,-0.45870258656659724,-0.3011932435422406,0.1381581198692088,0.0009324948709385203
weight 2014,0.00047343316913143904,0.0002484690603417288,0.0031255041502348964,-0.5001874573981753,-1.1819395767739065,0.5911913517048156,0.032972305427581554
weight 2015,0.0007450711429369198,0.0030581740346585936,0.012667839955602353,0.6773407784195296,-0.7417234056956228,0.5023995089858576,0.00816983712222072
weight 2016,0.003227906409641035,0.0015919484975054625,0.009394975000411188,-0.6359069982161979,-0.8927103452057726,0.5676807558963487,0.005210503101428815
weight 2017,0.013643041823007358,0.14601070427755947,0.08677663084635664,2.7126070718007944,2.6771342864449594,7.26201339757097,0.016589174914890828
weight 2018,0.9010565189453963,0.04336498515147427,0.048475932825662475,-0.942011215488326,0.9102098167766747,0.8574278558512018,0.008435130648715317
weight 2019,0.010323504534520423,0.09276483308331766,0.0692978301209744,2.166138602521611,1.8707855174108563,4.0523807263020215,0.011380464345904397
weight 2020,0.0050585584587083485,0.028548541886036397,0.038651109231598445,0.9259506691495913,0.4569616485801984,0.4231239442785351,0.006089019293930518
weight 2021,0.01164116272159831,0.05118776408094039,0.05185651251466161,1.3368946264338615,1.0661659555115037,1.4253515368100527,0.004462920896906933
weight 2022,0.1385235250970262,0.021090278302835844,0.03246262419973378,-0.595642042374633,0.17146853231715933,0.10213386679237356,0.012674370644924613
weight 2023,0.1048127131208636,0.00399608320206002,0.01432846939486803,-0.9712383630964144,-0.6651136585389347,0.6459839009924224,0.014611270901398393
